filename,groundtruth
002162-num1.png,0
043057-num9.png,1
022854-num9.png,1
018640-num1.png,0
041836-num1.png,0
037211-num9.png,1
056374-num1.png,0
008053-num1.png,0
037077-num9.png,1
022214-num1.png,0
037911-num1.png,0
032721-num1.png,0
012771-num1.png,0
012987-num1.png,0
007774-num9.png,1
038750-num1.png,0
030441-num1.png,0
018091-num9.png,1
053645-num9.png,1
016718-num1.png,0
022915-num9.png,1
027725-num9.png,1
035487-num1.png,0
010381-num9.png,1
038751-num1.png,0
059634-num9.png,1
031689-num1.png,0
000124-num1.png,0
005672-num9.png,1
013177-num1.png,0
004913-num1.png,0
043249-num1.png,0
016621-num9.png,1
032189-num1.png,0
035048-num1.png,0
029195-num9.png,1
048996-num9.png,1
014726-num9.png,1
024243-num9.png,1
019860-num9.png,1
050145-num9.png,1
045140-num1.png,0
042577-num9.png,1
057714-num1.png,0
019696-num9.png,1
046778-num9.png,1
001544-num1.png,0
039157-num1.png,0
044389-num1.png,0
013480-num9.png,1
032618-num9.png,1
057715-num1.png,0
023413-num1.png,0
036670-num9.png,1
010529-num9.png,1
036886-num9.png,1
017378-num1.png,0
057085-num9.png,1
050144-num9.png,1
021984-num1.png,0
004747-num9.png,1
039402-num1.png,0
058091-num1.png,0
022678-num9.png,1
001277-num1.png,0
051149-num1.png,0
027848-num9.png,1
048234-num9.png,1
020519-num9.png,1
034922-num1.png,0
055847-num9.png,1
055121-num1.png,0
034044-num9.png,1
052770-num9.png,1
019452-num1.png,0
006641-num9.png,1
056089-num1.png,0
014015-num9.png,1
020518-num9.png,1
011743-num1.png,0
058566-num9.png,1
039403-num1.png,0
047982-num1.png,0
024086-num1.png,0
034923-num1.png,0
046173-num1.png,0
027016-num9.png,1
030372-num1.png,0
012925-num9.png,1
052648-num1.png,0
059697-num1.png,0
015182-num1.png,0
028557-num1.png,0
049432-num9.png,1
025876-num1.png,0
029968-num1.png,0
008760-num1.png,0
008506-num1.png,0
046814-num9.png,1
025376-num9.png,1
009238-num9.png,1
000470-num1.png,0
038905-num9.png,1
007921-num1.png,0
010145-num1.png,0
012042-num1.png,0
006142-num1.png,0
039166-num9.png,1
026682-num9.png,1
045816-num1.png,0
009393-num1.png,0
031780-num1.png,0
050313-num1.png,0
019850-num1.png,0
009893-num9.png,1
048751-num1.png,0
016610-num1.png,0
014571-num1.png,0
058792-num9.png,1
037318-num9.png,1
001574-num9.png,1
048537-num1.png,0
015029-num9.png,1
036426-num1.png,0
047910-num1.png,0
047580-num1.png,0
010519-num1.png,0
052073-num1.png,0
026683-num9.png,1
023423-num9.png,1
042546-num1.png,0
027572-num1.png,0
044776-num9.png,1
030470-num9.png,1
008595-num1.png,0
011178-num1.png,0
038760-num9.png,1
010646-num9.png,1
034388-num1.png,0
005425-num1.png,0
005643-num1.png,0
002274-num9.png,1
042189-num1.png,0
036779-num9.png,1
051772-num1.png,0
051284-num9.png,1
025474-num1.png,0
041247-num1.png,0
018731-num9.png,1
008904-num1.png,0
044281-num1.png,0
034419-num9.png,1
033948-num9.png,1
059194-num9.png,1
031129-num1.png,0
037283-num9.png,1
030342-num9.png,1
029959-num9.png,1
044044-num9.png,1
008751-num9.png,1
043185-num9.png,1
035414-num1.png,0
018792-num1.png,0
020677-num9.png,1
054087-num1.png,0
054571-num9.png,1
035384-num9.png,1
037513-num1.png,0
043615-num1.png,0
000441-num9.png,1
005817-num9.png,1
050519-num9.png,1
049664-num1.png,0
053321-num1.png,0
020410-num9.png,1
044223-num9.png,1
058608-num9.png,1
053821-num9.png,1
001118-num1.png,0
008750-num9.png,1
058198-num1.png,0
053147-num1.png,0
020676-num9.png,1
000626-num9.png,1
026089-num1.png,0
028090-num1.png,0
024478-num9.png,1
016345-num1.png,0
029697-num1.png,0
039654-num9.png,1
058557-num1.png,0
025019-num9.png,1
056728-num1.png,0
033625-num9.png,1
047745-num9.png,1
034074-num1.png,0
033443-num9.png,1
007828-num1.png,0
036315-num1.png,0
050647-num1.png,0
053919-num1.png,0
011515-num9.png,1
011773-num9.png,1
014943-num9.png,1
027879-num1.png,0
040373-num1.png,0
002619-num1.png,0
040685-num9.png,1
050646-num1.png,0
023311-num9.png,1
052741-num1.png,0
010601-num1.png,0
049681-num1.png,0
012096-num9.png,1
036558-num1.png,0
031309-num9.png,1
012706-num1.png,0
000152-num1.png,0
028582-num9.png,1
022795-num9.png,1
020864-num9.png,1
051552-num9.png,1
041591-num1.png,0
032756-num1.png,0
032530-num1.png,0
020692-num9.png,1
016508-num1.png,0
025432-num9.png,1
049876-num1.png,0
034638-num1.png,0
049680-num1.png,0
007702-num9.png,1
031498-num1.png,0
046637-num1.png,0
020365-num1.png,0
016509-num1.png,0
054905-num9.png,1
022004-num1.png,0
044556-num1.png,0
018980-num1.png,0
030436-num1.png,0
025655-num9.png,1
057295-num9.png,1
036606-num9.png,1
009622-num1.png,0
042500-num9.png,1
034091-num1.png,0
026155-num9.png,1
057505-num1.png,0
032898-num9.png,1
037138-num1.png,0
058222-num9.png,1
050855-num1.png,0
024053-num9.png,1
057294-num9.png,1
036607-num9.png,1
052034-num9.png,1
026332-num9.png,1
037139-num1.png,0
046569-num9.png,1
029673-num1.png,0
044198-num1.png,0
009876-num9.png,1
031993-num1.png,0
050190-num1.png,0
009110-num1.png,0
052097-num1.png,0
019643-num1.png,0
042932-num1.png,0
047702-num1.png,0
001200-num1.png,0
008448-num9.png,1
014595-num1.png,0
011735-num1.png,0
027159-num1.png,0
048943-num1.png,0
031764-num1.png,0
028889-num9.png,1
024507-num9.png,1
026390-num1.png,0
026400-num9.png,1
033663-num1.png,0
002438-num9.png,1
034254-num9.png,1
050467-num9.png,1
003306-num1.png,0
001591-num9.png,1
016303-num9.png,1
017994-num9.png,1
000406-num1.png,0
002767-num1.png,0
005350-num9.png,1
005136-num9.png,1
026539-num1.png,0
005850-num1.png,0
025800-num1.png,0
001838-num1.png,0
029078-num9.png,1
030305-num1.png,0
020456-num1.png,0
030805-num9.png,1
005137-num9.png,1
038272-num1.png,0
007256-num9.png,1
015392-num1.png,0
021369-num9.png,1
028521-num1.png,0
030804-num9.png,1
001839-num1.png,0
032593-num9.png,1
006568-num1.png,0
056656-num1.png,0
052795-num9.png,1
031901-num1.png,0
045861-num1.png,0
047790-num1.png,0
040651-num1.png,0
038449-num1.png,0
057753-num9.png,1
024594-num9.png,1
015239-num9.png,1
013130-num9.png,1
041809-num1.png,0
039377-num9.png,1
037108-num9.png,1
013356-num9.png,1
039111-num9.png,1
006135-num1.png,0
003663-num9.png,1
009613-num9.png,1
042531-num1.png,0
031200-num9.png,1
036451-num1.png,0
050103-num1.png,0
052262-num1.png,0
019140-num9.png,1
003662-num9.png,1
003394-num1.png,0
032439-num1.png,0
001293-num1.png,0
034199-num1.png,0
059414-num1.png,0
028922-num1.png,0
000162-num9.png,1
000304-num9.png,1
027295-num9.png,1
018747-num9.png,1
046196-num1.png,0
044701-num9.png,1
043336-num1.png,0
059385-num9.png,1
034608-num9.png,1
005635-num1.png,0
017597-num9.png,1
015300-num1.png,0
032767-num9.png,1
030406-num9.png,1
051095-num9.png,1
051563-num1.png,0
008015-num9.png,1
030660-num9.png,1
043151-num1.png,0
018746-num9.png,1
022952-num1.png,0
005860-num9.png,1
007791-num9.png,1
055938-num9.png,1
018583-num1.png,0
037564-num1.png,0
056401-num9.png,1
051250-num1.png,0
049182-num9.png,1
010102-num9.png,1
021859-num9.png,1
005107-num1.png,0
049612-num1.png,0
010692-num1.png,0
030334-num9.png,1
035194-num9.png,1
046353-num9.png,1
003068-num1.png,0
018912-num1.png,0
037565-num1.png,0
024536-num1.png,0
009346-num9.png,1
019885-num9.png,1
001056-num9.png,1
029170-num9.png,1
048273-num1.png,0
004566-num1.png,0
031532-num9.png,1
040804-num9.png,1
023366-num9.png,1
036863-num9.png,1
034264-num1.png,0
057906-num1.png,0
033653-num9.png,1
002398-num9.png,1
042903-num9.png,1
050631-num1.png,0
009347-num9.png,1
059079-num9.png,1
023100-num9.png,1
057206-num9.png,1
004091-num9.png,1
014934-num9.png,1
056538-num1.png,0
013465-num9.png,1
014234-num1.png,0
039762-num9.png,1
054719-num1.png,0
029031-num9.png,1
029957-num1.png,0
016973-num9.png,1
009907-num1.png,0
036045-num1.png,0
009061-num9.png,1
047885-num9.png,1
050771-num1.png,0
034824-num9.png,1
028569-num1.png,0
016014-num1.png,0
020678-num1.png,0
003277-num9.png,1
011423-num9.png,1
006521-num1.png,0
013742-num9.png,1
001116-num9.png,1
014375-num1.png,0
001370-num9.png,1
008538-num1.png,0
006747-num1.png,0
014875-num9.png,1
026717-num1.png,0
047384-num1.png,0
028568-num1.png,0
052411-num1.png,0
009906-num1.png,0
036922-num9.png,1
055240-num9.png,1
033712-num9.png,1
045775-num9.png,1
001949-num9.png,1
056726-num9.png,1
046913-num1.png,0
027876-num9.png,1
018852-num1.png,0
046583-num1.png,0
038492-num1.png,0
005221-num1.png,0
049534-num1.png,0
018853-num1.png,0
027111-num1.png,0
002471-num9.png,1
028636-num9.png,1
059266-num1.png,0
010043-num9.png,1
008155-num9.png,1
022312-num9.png,1
011228-num1.png,0
020073-num9.png,1
054683-num1.png,0
018196-num1.png,0
022812-num1.png,0
054875-num1.png,0
022174-num9.png,1
028695-num1.png,0
005983-num1.png,0
015026-num1.png,0
015240-num1.png,0
031278-num1.png,0
010516-num9.png,1
040628-num9.png,1
039169-num1.png,0
025724-num1.png,0
044641-num9.png,1
011229-num1.png,0
031279-num1.png,0
028862-num1.png,0
000022-num9.png,1
015241-num1.png,0
005282-num9.png,1
019139-num1.png,0
002843-num1.png,0
039936-num1.png,0
029565-num9.png,1
003544-num9.png,1
050225-num1.png,0
017019-num9.png,1
033021-num9.png,1
055573-num9.png,1
015878-num1.png,0
023772-num9.png,1
019966-num1.png,0
037048-num9.png,1
058852-num9.png,1
011177-num9.png,1
039937-num1.png,0
006075-num1.png,0
035829-num1.png,0
033246-num9.png,1
040577-num1.png,0
023515-num9.png,1
009752-num9.png,1
024122-num1.png,0
026243-num1.png,0
045921-num1.png,0
054611-num1.png,0
030944-num9.png,1
020987-num1.png,0
044324-num1.png,0
022410-num1.png,0
030244-num1.png,0
044824-num9.png,1
018694-num9.png,1
054181-num9.png,1
017445-num9.png,1
028197-num9.png,1
037384-num1.png,0
056717-num1.png,0
044825-num9.png,1
025940-num1.png,0
056087-num9.png,1
008430-num1.png,0
015725-num9.png,1
050678-num1.png,0
007171-num9.png,1
021928-num1.png,0
017622-num9.png,1
026479-num1.png,0
016943-num1.png,0
004387-num1.png,0
053178-num1.png,0
011412-num1.png,0
004671-num9.png,1
008999-num9.png,1
027018-num1.png,0
013985-num1.png,0
051919-num9.png,1
058637-num9.png,1
005829-num9.png,1
040974-num1.png,0
052646-num9.png,1
055271-num1.png,0
008998-num9.png,1
013514-num1.png,0
011883-num1.png,0
036074-num9.png,1
024620-num9.png,1
002579-num9.png,1
047642-num1.png,0
055970-num9.png,1
057681-num9.png,1
058363-num9.png,1
013227-num1.png,0
011820-num9.png,1
016087-num1.png,0
050585-num1.png,0
036521-num9.png,1
012989-num9.png,1
055543-num1.png,0
017029-num1.png,0
045076-num1.png,0
031370-num1.png,0
001472-num1.png,0
030629-num9.png,1
043118-num1.png,0
016086-num1.png,0
016570-num9.png,1
003083-num9.png,1
041979-num9.png,1
014181-num1.png,0
017028-num1.png,0
033976-num9.png,1
050914-num1.png,0
044886-num1.png,0
054123-num1.png,0
027182-num1.png,0
051413-num9.png,1
020925-num9.png,1
033129-num9.png,1
005745-num9.png,1
036389-num9.png,1
015786-num1.png,0
012647-num1.png,0
028853-num9.png,1
038666-num1.png,0
005523-num9.png,1
034778-num1.png,0
017377-num9.png,1
018451-num1.png,0
008802-num9.png,1
056025-num1.png,0
013178-num9.png,1
008492-num9.png,1
030711-num1.png,0
037326-num9.png,1
053515-num9.png,1
044887-num1.png,0
000782-num9.png,1
047048-num9.png,1
010741-num1.png,0
005522-num9.png,1
019109-num9.png,1
028134-num1.png,0
000974-num9.png,1
059564-num9.png,1
042578-num1.png,0
035777-num1.png,0
027123-num1.png,0
027345-num1.png,0
054182-num1.png,0
008654-num9.png,1
037670-num1.png,0
013648-num1.png,0
028604-num9.png,1
007315-num1.png,0
036328-num9.png,1
038831-num1.png,0
019639-num1.png,0
020773-num9.png,1
013649-num1.png,0
043577-num1.png,0
018106-num9.png,1
059033-num1.png,0
010070-num9.png,1
028463-num9.png,1
005075-num1.png,0
040128-num9.png,1
012811-num1.png,0
031578-num1.png,0
045388-num9.png,1
018259-num1.png,0
039537-num9.png,1
037748-num9.png,1
044079-num1.png,0
004884-num1.png,0
018959-num9.png,1
006775-num1.png,0
023585-num1.png,0
042870-num9.png,1
040781-num9.png,1
019091-num1.png,0
055784-num1.png,0
019567-num9.png,1
040977-num9.png,1
039750-num9.png,1
003022-num9.png,1
016241-num1.png,0
018258-num1.png,0
029003-num9.png,1
014346-num1.png,0
033721-num9.png,1
019090-num1.png,0
047427-num9.png,1
050525-num1.png,0
042371-num1.png,0
057374-num9.png,1
040276-num1.png,0
004826-num9.png,1
058696-num9.png,1
004140-num1.png,0
016714-num1.png,0
020178-num1.png,0
039905-num1.png,0
019955-num1.png,0
031115-num9.png,1
024376-num1.png,0
036744-num1.png,0
031685-num1.png,0
000128-num1.png,0
052481-num9.png,1
019255-num9.png,1
021646-num9.png,1
052177-num1.png,0
054019-num1.png,0
014612-num1.png,0
039594-num1.png,0
014182-num9.png,1
058361-num1.png,0
029731-num9.png,1
003080-num1.png,0
045074-num9.png,1
019254-num9.png,1
033275-num9.png,1
026970-num9.png,1
042625-num1.png,0
001548-num1.png,0
022321-num9.png,1
037824-num9.png,1
002371-num9.png,1
026349-num9.png,1
055478-num1.png,0
005520-num1.png,0
017682-num9.png,1
000780-num1.png,0
008491-num1.png,0
029609-num1.png,0
003628-num1.png,0
044884-num9.png,1
030712-num9.png,1
006488-num1.png,0
008301-num9.png,1
002116-num9.png,1
015972-num9.png,1
002870-num1.png,0
024029-num9.png,1
010524-num9.png,1
002370-num9.png,1
016270-num9.png,1
001684-num9.png,1
048831-num1.png,0
048157-num9.png,1
012918-num1.png,0
047670-num1.png,0
019731-num1.png,0
052883-num9.png,1
044048-num9.png,1
001115-num1.png,0
016971-num1.png,0
029033-num1.png,0
004425-num9.png,1
048330-num9.png,1
032249-num9.png,1
033577-num1.png,0
034826-num1.png,0
024183-num1.png,0
024613-num9.png,1
050515-num9.png,1
036921-num1.png,0
052382-num1.png,0
013678-num9.png,1
008664-num1.png,0
046210-num1.png,0
030977-num9.png,1
048209-num1.png,0
016348-num1.png,0
008402-num1.png,0
044317-num1.png,0
027875-num1.png,0
017180-num1.png,0
005044-num9.png,1
046077-num1.png,0
051813-num1.png,0
027112-num9.png,1
051483-num1.png,0
025785-num1.png,0
022644-num1.png,0
037641-num9.png,1
044486-num9.png,1
008393-num9.png,1
042279-num1.png,0
005045-num9.png,1
059965-num1.png,0
010040-num1.png,0
020070-num1.png,0
008156-num1.png,0
008330-num1.png,0
058968-num9.png,1
041685-num1.png,0
012412-num1.png,0
010985-num1.png,0
057729-num9.png,1
035912-num1.png,0
008331-num1.png,0
051647-num9.png,1
041114-num9.png,1
004049-num1.png,0
006328-num1.png,0
056016-num1.png,0
007886-num9.png,1
057728-num9.png,1
007416-num9.png,1
038432-num1.png,0
017845-num1.png,0
049204-num9.png,1
010284-num9.png,1
028361-num1.png,0
012883-num1.png,0
004486-num1.png,0
019265-num1.png,0
034885-num9.png,1
033944-num9.png,1
050226-num9.png,1
042184-num1.png,0
005428-num1.png,0
055716-num1.png,0
011312-num1.png,0
004487-num1.png,0
003546-num1.png,0
058351-num9.png,1
001627-num1.png,0
039052-num1.png,0
051289-num9.png,1
056348-num9.png,1
029567-num1.png,0
022928-num1.png,0
029091-num9.png,1
007748-num1.png,0
050041-num9.png,1
005429-num1.png,0
031842-num9.png,1
045922-num9.png,1
028319-num9.png,1
045694-num9.png,1
019824-num9.png,1
024061-num9.png,1
007198-num9.png,1
028819-num1.png,0
021737-num1.png,0
001291-num9.png,1
014504-num9.png,1
003406-num1.png,0
022868-num1.png,0
014762-num9.png,1
052961-num1.png,0
045105-num1.png,0
028488-num1.png,0
007609-num1.png,0
045363-num1.png,0
031593-num9.png,1
020798-num1.png,0
006851-num1.png,0
058580-num1.png,0
058076-num9.png,1
003897-num1.png,0
016392-num1.png,0
015302-num9.png,1
009729-num9.png,1
038572-num1.png,0
026238-num1.png,0
059887-num9.png,1
055299-num1.png,0
059387-num1.png,0
030394-num9.png,1
025667-num9.png,1
030404-num1.png,0
032765-num1.png,0
004109-num1.png,0
030894-num1.png,0
008971-num9.png,1
037955-num1.png,0
020131-num1.png,0
015803-num1.png,0
052359-num1.png,0
015165-num9.png,1
015493-num1.png,0
012734-num1.png,0
009728-num9.png,1
000806-num9.png,1
010455-num1.png,0
029778-num9.png,1
054236-num1.png,0
006969-num9.png,1
027297-num1.png,0
058828-num9.png,1
035135-num9.png,1
030395-num9.png,1
028283-num9.png,1
040058-num1.png,0
042339-num1.png,0
007264-num9.png,1
059325-num9.png,1
012261-num1.png,0
019748-num9.png,1
028513-num1.png,0
017537-num9.png,1
008543-num1.png,0
039718-num9.png,1
043661-num9.png,1
030836-num9.png,1
032231-num1.png,0
020193-num9.png,1
020465-num1.png,0
027234-num9.png,1
013739-num9.png,1
008725-num1.png,0
051253-num9.png,1
010867-num9.png,1
038027-num1.png,0
015657-num9.png,1
042838-num9.png,1
005362-num9.png,1
033768-num9.png,1
005862-num1.png,0
035197-num1.png,0
043896-num9.png,1
044031-num1.png,0
030337-num1.png,0
032930-num9.png,1
043660-num9.png,1
014169-num1.png,0
008542-num1.png,0
022705-num1.png,0
051952-num1.png,0
041501-num9.png,1
055803-num9.png,1
023864-num9.png,1
055493-num9.png,1
010038-num9.png,1
017669-num1.png,0
011096-num9.png,1
029173-num1.png,0
035558-num1.png,0
044698-num1.png,0
003834-num9.png,1
013191-num9.png,1
014936-num1.png,0
029315-num1.png,0
015999-num1.png,0
045451-num1.png,0
036360-num9.png,1
019671-num1.png,0
019387-num9.png,1
052553-num9.png,1
030069-num9.png,1
016330-num9.png,1
011561-num1.png,0
032808-num1.png,0
015154-num1.png,0
012563-num9.png,1
015832-num9.png,1
026598-num1.png,0
050799-num1.png,0
052868-num1.png,0
059427-num1.png,0
037965-num9.png,1
035694-num9.png,1
001399-num9.png,1
056166-num9.png,1
056490-num1.png,0
056300-num9.png,1
020691-num1.png,0
018282-num1.png,0
049113-num1.png,0
012562-num9.png,1
043162-num1.png,0
020366-num9.png,1
032532-num9.png,1
027751-num1.png,0
035695-num9.png,1
056491-num1.png,0
041903-num9.png,1
055401-num9.png,1
042765-num1.png,0
009447-num9.png,1
042293-num9.png,1
045352-num9.png,1
031932-num1.png,0
005559-num9.png,1
008379-num1.png,0
058921-num9.png,1
004267-num1.png,0
053098-num1.png,0
001757-num9.png,1
050130-num1.png,0
036194-num9.png,1
005558-num9.png,1
019315-num9.png,1
024936-num9.png,1
042502-num1.png,0
050356-num1.png,0
023467-num9.png,1
014753-num1.png,0
048573-num1.png,0
058920-num9.png,1
057052-num9.png,1
026892-num1.png,0
050465-num1.png,0
009875-num1.png,0
055333-num9.png,1
052094-num9.png,1
023854-num1.png,0
052562-num1.png,0
014060-num1.png,0
048940-num9.png,1
016801-num9.png,1
029825-num1.png,0
011550-num9.png,1
019641-num9.png,1
055832-num1.png,0
031767-num9.png,1
045197-num1.png,0
045461-num9.png,1
034957-num9.png,1
024762-num1.png,0
012868-num9.png,1
033396-num1.png,0
010799-num9.png,1
048027-num1.png,0
016300-num1.png,0
004554-num1.png,0
032338-num1.png,0
013456-num9.png,1
046958-num9.png,1
014061-num1.png,0
028523-num9.png,1
002764-num9.png,1
017297-num9.png,1
025493-num9.png,1
022552-num9.png,1
032067-num9.png,1
044966-num1.png,0
032201-num9.png,1
027904-num9.png,1
051005-num1.png,0
000394-num1.png,0
038787-num1.png,0
036968-num1.png,0
017296-num9.png,1
059814-num9.png,1
047638-num1.png,0
045559-num1.png,0
027063-num1.png,0
025302-num1.png,0
008714-num9.png,1
016938-num1.png,0
044001-num9.png,1
044967-num1.png,0
053103-num1.png,0
027205-num1.png,0
046696-num1.png,0
032066-num9.png,1
011043-num1.png,0
011925-num9.png,1
004920-num1.png,0
001710-num1.png,0
009390-num9.png,1
031783-num9.png,1
021740-num1.png,0
024970-num1.png,0
023647-num1.png,0
024270-num9.png,1
056018-num9.png,1
020589-num1.png,0
003186-num9.png,1
029451-num1.png,0
039802-num9.png,1
011924-num9.png,1
047075-num1.png,0
026110-num9.png,1
055621-num1.png,0
031012-num1.png,0
050177-num9.png,1
052916-num1.png,0
059559-num1.png,0
052586-num1.png,0
005779-num1.png,0
021741-num1.png,0
047213-num1.png,0
022227-num1.png,0
051516-num9.png,1
020820-num9.png,1
035325-num9.png,1
020146-num1.png,0
022927-num9.png,1
051770-num9.png,1
005426-num9.png,1
026029-num1.png,0
049333-num9.png,1
023519-num9.png,1
023989-num9.png,1
054027-num1.png,0
004319-num1.png,0
058139-num1.png,0
051287-num1.png,0
030614-num1.png,0
043343-num9.png,1
041944-num1.png,0
030184-num9.png,1
053676-num9.png,1
037923-num1.png,0
012743-num1.png,0
049832-num1.png,0
015112-num9.png,1
000687-num9.png,1
046326-num1.png,0
020674-num1.png,0
053823-num1.png,0
044047-num1.png,0
051042-num9.png,1
032246-num1.png,0
047388-num1.png,0
028092-num9.png,1
005484-num1.png,0
034329-num1.png,0
005172-num9.png,1
005814-num1.png,0
030126-num1.png,0
044220-num1.png,0
046141-num1.png,0
035386-num1.png,0
018266-num1.png,0
039998-num9.png,1
054085-num9.png,1
044046-num1.png,0
019558-num9.png,1
015446-num9.png,1
012071-num1.png,0
010810-num9.png,1
000443-num1.png,0
059135-num9.png,1
010480-num9.png,1
007912-num1.png,0
040248-num1.png,0
035749-num1.png,0
019461-num1.png,0
034211-num9.png,1
052743-num9.png,1
045641-num1.png,0
015089-num9.png,1
034911-num1.png,0
009332-num1.png,0
033440-num1.png,0
040371-num9.png,1
014240-num9.png,1
006384-num1.png,0
004983-num9.png,1
018138-num9.png,1
030978-num1.png,0
057272-num1.png,0
049538-num1.png,0
033441-num1.png,0
057014-num1.png,0
041783-num9.png,1
054786-num1.png,0
020810-num1.png,0
002247-num9.png,1
005386-num9.png,1
026789-num1.png,0
010883-num9.png,1
015345-num1.png,0
050918-num1.png,0
008937-num1.png,0
022216-num9.png,1
025447-num1.png,0
022586-num1.png,0
037213-num1.png,0
051741-num1.png,0
022916-num1.png,0
043873-num9.png,1
004329-num9.png,1
012515-num9.png,1
050589-num1.png,0
024379-num9.png,1
015844-num9.png,1
017243-num1.png,0
024879-num1.png,0
049492-num9.png,1
012773-num9.png,1
011215-num9.png,1
027479-num9.png,1
001720-num9.png,1
039333-num9.png,1
014725-num1.png,0
021516-num9.png,1
031945-num1.png,0
040615-num1.png,0
034513-num1.png,0
033842-num1.png,0
014724-num1.png,0
034512-num1.png,0
023880-num9.png,1
055477-num9.png,1
031244-num9.png,1
045142-num9.png,1
026846-num9.png,1
042713-num1.png,0
021987-num9.png,1
013646-num9.png,1
014787-num9.png,1
014271-num1.png,0
029134-num9.png,1
016110-num1.png,0
011527-num9.png,1
016376-num1.png,0
058702-num1.png,0
001274-num9.png,1
042946-num9.png,1
021224-num9.png,1
023145-num9.png,1
038159-num1.png,0
009492-num1.png,0
024714-num1.png,0
012178-num1.png,0
031081-num1.png,0
045671-num9.png,1
016681-num9.png,1
048236-num1.png,0
014016-num1.png,0
016877-num9.png,1
032129-num1.png,0
018698-num9.png,1
036141-num1.png,0
057024-num9.png,1
009803-num1.png,0
036827-num9.png,1
023822-num1.png,0
010588-num9.png,1
052984-num1.png,0
034920-num9.png,1
015728-num9.png,1
014849-num1.png,0
011679-num1.png,0
051584-num9.png,1
025112-num1.png,0
025874-num9.png,1
020644-num9.png,1
046316-num9.png,1
035427-num1.png,0
002083-num1.png,0
042118-num9.png,1
000184-num1.png,0
056622-num9.png,1
013289-num9.png,1
007922-num9.png,1
002712-num9.png,1
007222-num1.png,0
059695-num9.png,1
047429-num1.png,0
042059-num9.png,1
034258-num9.png,1
002434-num9.png,1
000755-num9.png,1
015536-num1.png,0
037607-num1.png,0
014208-num9.png,1
022192-num1.png,0
025235-num1.png,0
037461-num1.png,0
054393-num1.png,0
049717-num1.png,0
007363-num1.png,0
005964-num9.png,1
059044-num1.png,0
007105-num1.png,0
038121-num9.png,1
038847-num1.png,0
017430-num1.png,0
041897-num1.png,0
044351-num9.png,1
020094-num1.png,0
046030-num9.png,1
020562-num9.png,1
043500-num1.png,0
025052-num1.png,0
033757-num9.png,1
042307-num1.png,0
023262-num9.png,1
042497-num9.png,1
033531-num9.png,1
055063-num9.png,1
052454-num1.png,0
047637-num9.png,1
030498-num9.png,1
006702-num1.png,0
030808-num9.png,1
029213-num9.png,1
003232-num9.png,1
006092-num9.png,1
055594-num1.png,0
040201-num1.png,0
033756-num9.png,1
026535-num1.png,0
009942-num1.png,0
012038-num1.png,0
023795-num1.png,0
046698-num9.png,1
016050-num1.png,0
006565-num1.png,0
044269-num1.png,0
003055-num9.png,1
016236-num1.png,0
050261-num1.png,0
042435-num1.png,0
021631-num9.png,1
047105-num9.png,1
026906-num9.png,1
031494-num1.png,0
054599-num9.png,1
048444-num1.png,0
004351-num1.png,0
058171-num1.png,0
014892-num1.png,0
004137-num1.png,0
019045-num9.png,1
057657-num9.png,1
033902-num1.png,0
003991-num9.png,1
056169-num1.png,0
022799-num9.png,1
013034-num9.png,1
039785-num1.png,0
011855-num1.png,0
057998-num1.png,0
028827-num1.png,0
021709-num1.png,0
005731-num1.png,0
020951-num1.png,0
008111-num9.png,1
006698-num1.png,0
046093-num1.png,0
030292-num1.png,0
050358-num9.png,1
057299-num9.png,1
002497-num1.png,0
002807-num1.png,0
027391-num9.png,1
056237-num9.png,1
043232-num1.png,0
056051-num9.png,1
053707-num1.png,0
042837-num1.png,0
010868-num1.png,0
023034-num1.png,0
031406-num1.png,0
033291-num9.png,1
029923-num9.png,1
016907-num1.png,0
011630-num1.png,0
039716-num1.png,0
050094-num1.png,0
050562-num9.png,1
036956-num1.png,0
047196-num9.png,1
026295-num1.png,0
017538-num1.png,0
012798-num1.png,0
009784-num9.png,1
048347-num9.png,1
029222-num1.png,0
039717-num1.png,0
016906-num1.png,0
002894-num1.png,0
005955-num1.png,0
000765-num1.png,0
038680-num9.png,1
000993-num1.png,0
019388-num1.png,0
059075-num9.png,1
027164-num9.png,1
022632-num1.png,0
030200-num1.png,0
025063-num9.png,1
039448-num9.png,1
025595-num1.png,0
037637-num9.png,1
046267-num1.png,0
035556-num9.png,1
016159-num1.png,0
059912-num1.png,0
002663-num1.png,0
049541-num9.png,1
038877-num9.png,1
010951-num9.png,1
012356-num1.png,0
034969-num9.png,1
036108-num1.png,0
040809-num9.png,1
034269-num1.png,0
040499-num9.png,1
017666-num9.png,1
022455-num1.png,0
048789-num9.png,1
032306-num1.png,0
005701-num9.png,1
010562-num1.png,0
010094-num9.png,1
002336-num1.png,0
049972-num1.png,0
024209-num1.png,0
000231-num1.png,0
049272-num9.png,1
035002-num9.png,1
053550-num9.png,1
056906-num9.png,1
027430-num9.png,1
035792-num1.png,0
041162-num9.png,1
053736-num9.png,1
008847-num9.png,1
057539-num9.png,1
024208-num1.png,0
002151-num1.png,0
005090-num1.png,0
000930-num9.png,1
015235-num9.png,1
037862-num1.png,0
041805-num1.png,0
056597-num9.png,1
044453-num1.png,0
047853-num9.png,1
045254-num1.png,0
057400-num1.png,0
031834-num9.png,1
050951-num1.png,0
052356-num9.png,1
021601-num1.png,0
000809-num1.png,0
